53.1533590651241,-6.756591796875,53.0445156264413,-6.734619140625,12275.9746367
53.0445156264413,-6.734619140625,52.9651837195512,-6.8939208984375,19679.016522487
52.9651837195512,-6.8939208984375,52.7994403373623,-6.8389892578125,19300.0121628061
52.7994403373623,-6.8389892578125,52.7462685896778,-6.976318359375,16284.5004470692
52.7462685896778,-6.976318359375,52.6463964439847,-7.108154296875,18284.7028877488
52.6463964439847,-7.108154296875,52.6330628905944,-7.18505859375,8631.54384733788
52.6330628905944,-7.18505859375,52.5730115942889,-7.239990234375,8994.07195057102
52.5730115942889,-7.239990234375,52.476089041239,-7.239990234375,10703.9144483041
52.476089041239,-7.239990234375,52.3990673029333,-7.218017578125,8846.59967284265
52.3990673029333,-7.218017578125,52.3185532025533,-7.1466064453125,11893.4527134036
53.2947724462886,-6.3775634765625,53.1533590651241,-6.756591796875,44738.8765622575
53.3997074367157,-6.15921020507813,53.4103504520476,-6.2237548828125,7234.35352507755
53.4103504520476,-6.2237548828125,53.4029824942481,-6.31576538085938,10207.8258578882
53.4029824942481,-6.31576538085938,53.3792326154426,-6.36520385742188,6066.00507770325
53.3792326154426,-6.36520385742188,53.2947724462886,-6.3775634765625,9443.81141409788
53.2947724462886,-6.3775634765625,53.2791741388276,-6.328125,5733.21226764701
53.2791741388276,-6.328125,53.2611058259839,-6.25396728515625,8441.11696232792
53.2611058259839,-6.25396728515625,53.2660343049657,-6.20315551757813,5645.54690719737
53.2660343049657,-6.20315551757813,53.2307009862075,-6.12213134765625,9776.46570133543
53.2307009862075,-6.12213134765625,53.1558295798427,-6.13037109375,8337.30871153055
53.1558295798427,-6.13037109375,53.0750525508021,-6.097412109375,9655.60840051122
53.0750525508021,-6.097412109375,52.9718002808725,-6.08779907226563,11478.8315920137
52.9718002808725,-6.08779907226563,52.9246351782679,-6.12899780273438,6929.21760267114
52.9246351782679,-6.12899780273438,52.8981339807238,-6.08505249023438,5676.4986319991
52.8981339807238,-6.08505249023438,52.8359582483485,-6.11114501953125,7462.86726774381
52.8359582483485,-6.11114501953125,52.8044218593411,-6.16710662841797,7105.17250531561
52.8044218593411,-6.16710662841797,52.7119633105468,-6.25499725341797,14112.8595931961
52.7119633105468,-6.25499725341797,52.6663891542,-6.26701354980469,5215.36623353738
52.6663891542,-6.26701354980469,52.6297288671836,-6.383056640625,13458.7615021048
52.6297288671836,-6.383056640625,52.5938720695592,-6.50665283203125,14232.1906300902
52.5938720695592,-6.50665283203125,52.5379436430472,-6.54922485351563,7773.64337254152
52.5379436430472,-6.54922485351563,52.4911427671707,-6.57119750976563,5717.96755166506
52.4911427671707,-6.57119750976563,52.3370173085391,-6.50665283203125,18480.4198180696
52.3370173085391,-6.50665283203125,52.2580713266611,-6.43936157226563,11473.2611611037
52.2580713266611,-6.43936157226563,52.2412561496634,-6.34323120117188,10792.4089721477
52.3185532025533,-7.1466064453125,52.256810409461,-7.11708068847656,7561.70190778238
52.256810409461,-7.11708068847656,52.1760371261555,-7.02507019042969,13534.184752576
52.3932014409985,-6.95365905761719,52.3424711378378,-7.0477294921875,11817.3664007411
52.3424711378378,-7.0477294921875,52.288322586003,-7.06489562988281,6276.42778151332
52.288322586003,-7.06489562988281,52.3185532025533,-7.1466064453125,9633.85601687561
52.3932014409985,-6.95365905761719,52.3370173085391,-6.50665283203125,49822.9320627469
52.3932014409985,-6.95365905761719,52.4911427671707,-6.57119750976563,43660.1615382734
52.3185532025533,-7.1466064453125,52.2336872405725,-7.20977783203125,11690.7331140187
52.2336872405725,-7.20977783203125,52.2362103536887,-7.31414794921875,11545.8646788414
52.2362103536887,-7.31414794921875,52.148658716049,-7.55035400390625,27853.2767892882
52.148658716049,-7.55035400390625,52.0896326136397,-7.62451171875,10473.2776818162
52.0896326136397,-7.62451171875,51.9806511006855,-7.73849487304688,17420.5411286939
51.9806511006855,-7.73849487304688,51.9738838073842,-7.87033081054688,14599.4553991898
51.9738838073842,-7.87033081054688,51.9383387449466,-7.90603637695313,5563.92827727631
51.9383387449466,-7.90603637695313,51.904460101571,-8.11614990234375,23535.8996244277
51.904460101571,-8.11614990234375,51.9027654982138,-8.41964721679688,33566.485409432
51.9027654982138,-8.41964721679688,51.8663160615449,-8.48281860351563,8057.51280350272
51.8663160615449,-8.48281860351563,51.7967258905476,-8.56109619140625,11560.8520874277
51.7967258905476,-8.56109619140625,51.7389353872869,-8.73138427734375,19878.8154032102
51.7389353872869,-8.73138427734375,51.7193718524176,-8.84124755859375,12340.066676087
51.7193718524176,-8.84124755859375,51.6146057077975,-8.89068603515625,12755.4962470973
51.6146057077975,-8.89068603515625,51.55060496921,-9.32464599609375,48509.7540712965
51.55060496921,-9.32464599609375,51.5548744897497,-9.41116333007813,9580.62291624903
